tag	published_at	asset_name	size_bytes	download_count	content_type
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-arm64.dmg.blockmap	130623	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-arm64.zip	118889332	1	application/zip
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-arm64.zip.blockmap	124419	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-x64.dmg	129816052	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-x64.dmg.blockmap	136630	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-x64.zip	125839536	1	application/zip
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-x64.zip.blockmap	131045	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-1.0.649-x86_64.AppImage	128466465	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-Setup-1.0.649.exe	107278010	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	ArchDiscForge-Setup-1.0.649.exe.blockmap	113403	1	application/octet-stream
v1.0.649	2026-06-02T04:26:30Z	latest-linux.yml	398	1	text/yaml
v1.0.649	2026-06-02T04:26:30Z	latest-mac.yml	841	1	text/yaml
v1.0.649	2026-06-02T04:26:30Z	latest.yml	361	1	text/yaml
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-arm64.dmg	122813792	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-arm64.dmg.blockmap	130931	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-arm64.zip	118898001	0	application/zip
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-arm64.zip.blockmap	123877	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-x64.dmg	129816060	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-x64.dmg.blockmap	136675	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-x64.zip	125848187	0	application/zip
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-x64.zip.blockmap	130614	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-1.0.650-x86_64.AppImage	128466823	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-Setup-1.0.650.exe	107278073	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	ArchDiscForge-Setup-1.0.650.exe.blockmap	113636	0	application/octet-stream
v1.0.650	2026-06-02T04:34:16Z	latest-linux.yml	398	0	text/yaml
v1.0.650	2026-06-02T04:34:16Z	latest-mac.yml	841	0	text/yaml
v1.0.650	2026-06-02T04:34:16Z	latest.yml	361	0	text/yaml
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-arm64.dmg	122812229	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-arm64.dmg.blockmap	129735	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-arm64.zip	118899034	0	application/zip
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-arm64.zip.blockmap	124478	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-x64.dmg	129815365	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-x64.dmg.blockmap	136321	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-x64.zip	125849217	0	application/zip
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-x64.zip.blockmap	131417	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-1.0.651-x86_64.AppImage	128470611	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-Setup-1.0.651.exe	107279532	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	ArchDiscForge-Setup-1.0.651.exe.blockmap	113614	0	application/octet-stream
v1.0.651	2026-06-02T04:39:17Z	latest-linux.yml	398	0	text/yaml
v1.0.651	2026-06-02T04:39:17Z	latest-mac.yml	841	0	text/yaml
v1.0.651	2026-06-02T04:39:17Z	latest.yml	361	0	text/yaml
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-arm64.dmg	122808526	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-arm64.dmg.blockmap	129655	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-arm64.zip	118910417	0	application/zip
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-arm64.zip.blockmap	123905	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-x64.dmg	129815648	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-x64.dmg.blockmap	137305	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-x64.zip	125860599	0	application/zip
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-x64.zip.blockmap	130657	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-1.0.652-x86_64.AppImage	128470714	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-Setup-1.0.652.exe	107280257	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	ArchDiscForge-Setup-1.0.652.exe.blockmap	113476	0	application/octet-stream
v1.0.652	2026-06-02T04:44:30Z	latest-linux.yml	398	0	text/yaml
v1.0.652	2026-06-02T04:44:30Z	latest-mac.yml	841	0	text/yaml
v1.0.652	2026-06-02T04:44:30Z	latest.yml	361	0	text/yaml
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-arm64.dmg	122809567	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-arm64.dmg.blockmap	129444	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-arm64.zip	118906177	0	application/zip
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-arm64.zip.blockmap	123972	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-x64.dmg	129820314	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-x64.dmg.blockmap	136668	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-x64.zip	125856374	0	application/zip
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-x64.zip.blockmap	130732	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-1.0.653-x86_64.AppImage	128470674	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-Setup-1.0.653.exe	107281187	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	ArchDiscForge-Setup-1.0.653.exe.blockmap	113824	0	application/octet-stream
v1.0.653	2026-06-02T04:49:21Z	latest-linux.yml	398	0	text/yaml
v1.0.653	2026-06-02T04:49:21Z	latest-mac.yml	841	0	text/yaml
v1.0.653	2026-06-02T04:49:21Z	latest.yml	361	0	text/yaml
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-arm64.dmg	122812175	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-arm64.dmg.blockmap	129709	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-arm64.zip	118857719	0	application/zip
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-arm64.zip.blockmap	124576	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-x64.dmg	129822516	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-x64.dmg.blockmap	136692	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-x64.zip	125807902	0	application/zip
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-x64.zip.blockmap	130812	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-1.0.654-x86_64.AppImage	128474905	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-Setup-1.0.654.exe	107282703	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	ArchDiscForge-Setup-1.0.654.exe.blockmap	113575	0	application/octet-stream
v1.0.654	2026-06-02T04:51:25Z	latest-linux.yml	398	0	text/yaml
v1.0.654	2026-06-02T04:51:25Z	latest-mac.yml	841	0	text/yaml
v1.0.654	2026-06-02T04:51:25Z	latest.yml	361	0	text/yaml
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-arm64.dmg	122816392	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-arm64.dmg.blockmap	131083	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-arm64.zip	118879531	0	application/zip
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-arm64.zip.blockmap	124405	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-x64.dmg	129815523	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-x64.dmg.blockmap	136566	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-x64.zip	125829736	0	application/zip
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-x64.zip.blockmap	130983	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-1.0.655-x86_64.AppImage	128474840	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-Setup-1.0.655.exe	107284700	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	ArchDiscForge-Setup-1.0.655.exe.blockmap	113555	0	application/octet-stream
v1.0.655	2026-06-02T04:57:20Z	latest-linux.yml	398	0	text/yaml
v1.0.655	2026-06-02T04:57:20Z	latest-mac.yml	841	0	text/yaml
v1.0.655	2026-06-02T04:57:20Z	latest.yml	361	0	text/yaml
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-arm64.dmg	122816363	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-arm64.dmg.blockmap	131177	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-arm64.zip	118879534	0	application/zip
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-arm64.zip.blockmap	124334	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-x64.dmg	129815450	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-x64.dmg.blockmap	136477	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-x64.zip	125829720	0	application/zip
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-x64.zip.blockmap	130951	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-1.0.656-x86_64.AppImage	128474838	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-Setup-1.0.656.exe	107284649	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	ArchDiscForge-Setup-1.0.656.exe.blockmap	113536	0	application/octet-stream
v1.0.656	2026-06-02T05:09:15Z	latest-linux.yml	398	0	text/yaml
v1.0.656	2026-06-02T05:09:15Z	latest-mac.yml	841	0	text/yaml
v1.0.656	2026-06-02T05:09:15Z	latest.yml	361	0	text/yaml
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-arm64.dmg	122815614	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-arm64.dmg.blockmap	129816	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-arm64.zip	118907472	0	application/zip
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-arm64.zip.blockmap	123721	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-x64.dmg	129818732	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-x64.dmg.blockmap	136036	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-x64.zip	125857649	0	application/zip
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-x64.zip.blockmap	130548	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-1.0.657-x86_64.AppImage	128482996	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-Setup-1.0.657.exe	107285038	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	ArchDiscForge-Setup-1.0.657.exe.blockmap	113809	0	application/octet-stream
v1.0.657	2026-06-02T05:20:30Z	latest-linux.yml	398	0	text/yaml
v1.0.657	2026-06-02T05:20:30Z	latest-mac.yml	841	0	text/yaml
v1.0.657	2026-06-02T05:20:30Z	latest.yml	361	0	text/yaml
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-arm64.dmg	122825439	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-arm64.dmg.blockmap	130384	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-arm64.zip	118907623	0	application/zip
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-arm64.zip.blockmap	124062	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-x64.dmg	129823983	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-x64.dmg.blockmap	136382	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-x64.zip	125857811	0	application/zip
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-x64.zip.blockmap	130863	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-1.0.658-x86_64.AppImage	128483083	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-Setup-1.0.658.exe	107286274	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	ArchDiscForge-Setup-1.0.658.exe.blockmap	113681	0	application/octet-stream
v1.0.658	2026-06-02T05:23:39Z	latest-linux.yml	398	0	text/yaml
v1.0.658	2026-06-02T05:23:39Z	latest-mac.yml	841	0	text/yaml
v1.0.658	2026-06-02T05:23:39Z	latest.yml	361	0	text/yaml
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-arm64.dmg	122832866	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-arm64.dmg.blockmap	129124	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-arm64.zip	118909565	2	application/zip
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-arm64.zip.blockmap	124130	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-x64.dmg	129819176	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-x64.dmg.blockmap	136380	1	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-x64.zip	125859758	2	application/zip
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-x64.zip.blockmap	130771	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-1.0.659-x86_64.AppImage	128487129	3	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-Setup-1.0.659.exe	107288277	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	ArchDiscForge-Setup-1.0.659.exe.blockmap	113719	2	application/octet-stream
v1.0.659	2026-06-02T05:34:16Z	latest-linux.yml	398	1	text/yaml
v1.0.659	2026-06-02T05:34:16Z	latest-mac.yml	841	1	text/yaml
v1.0.659	2026-06-02T05:34:16Z	latest.yml	361	1	text/yaml
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-arm64.dmg	122807491	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-arm64.dmg.blockmap	129888	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-arm64.zip	118919012	0	application/zip
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-arm64.zip.blockmap	124108	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-x64.dmg	129853222	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-x64.dmg.blockmap	137267	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-x64.zip	125869200	0	application/zip
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-x64.zip.blockmap	130791	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-1.0.660-x86_64.AppImage	128486925	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-Setup-1.0.660.exe	107290177	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	ArchDiscForge-Setup-1.0.660.exe.blockmap	113890	0	application/octet-stream
v1.0.660	2026-06-02T05:37:33Z	latest-linux.yml	398	0	text/yaml
v1.0.660	2026-06-02T05:37:33Z	latest-mac.yml	841	0	text/yaml
v1.0.660	2026-06-02T05:37:33Z	latest.yml	361	0	text/yaml
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-arm64.dmg	122814227	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-arm64.dmg.blockmap	131154	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-arm64.zip	118912521	0	application/zip
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-arm64.zip.blockmap	124373	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-x64.dmg	129848205	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-x64.dmg.blockmap	136445	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-x64.zip	125862714	0	application/zip
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-x64.zip.blockmap	130974	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-1.0.661-x86_64.AppImage	128487071	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-Setup-1.0.661.exe	107290061	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	ArchDiscForge-Setup-1.0.661.exe.blockmap	113524	0	application/octet-stream
v1.0.661	2026-06-02T05:44:38Z	latest-linux.yml	398	0	text/yaml
v1.0.661	2026-06-02T05:44:38Z	latest-mac.yml	841	0	text/yaml
v1.0.661	2026-06-02T05:44:38Z	latest.yml	361	0	text/yaml
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-arm64.dmg	122820679	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-arm64.dmg.blockmap	129715	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-arm64.zip	118920227	0	application/zip
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-arm64.zip.blockmap	124201	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-x64.dmg	129847686	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-x64.dmg.blockmap	135657	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-x64.zip	125870408	0	application/zip
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-x64.zip.blockmap	130862	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-1.0.662-x86_64.AppImage	128487136	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-Setup-1.0.662.exe	107290890	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	ArchDiscForge-Setup-1.0.662.exe.blockmap	113326	0	application/octet-stream
v1.0.662	2026-06-02T05:52:09Z	latest-linux.yml	398	0	text/yaml
v1.0.662	2026-06-02T05:52:09Z	latest-mac.yml	841	0	text/yaml
v1.0.662	2026-06-02T05:52:09Z	latest.yml	361	0	text/yaml
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-arm64.dmg	122828668	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-arm64.dmg.blockmap	128574	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-arm64.zip	118870466	0	application/zip
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-arm64.zip.blockmap	124008	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-x64.dmg	129846387	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-x64.dmg.blockmap	135600	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-x64.zip	125820653	0	application/zip
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-x64.zip.blockmap	130665	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-1.0.663-x86_64.AppImage	128487308	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-Setup-1.0.663.exe	107292263	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	ArchDiscForge-Setup-1.0.663.exe.blockmap	113611	0	application/octet-stream
v1.0.663	2026-06-02T05:59:07Z	latest-linux.yml	398	0	text/yaml
v1.0.663	2026-06-02T05:59:07Z	latest-mac.yml	841	0	text/yaml
v1.0.663	2026-06-02T05:59:07Z	latest.yml	361	0	text/yaml
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-arm64.dmg	122826617	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-arm64.dmg.blockmap	129777	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-arm64.zip	118928647	0	application/zip
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-arm64.zip.blockmap	124437	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-x64.dmg	129837284	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-x64.dmg.blockmap	135931	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-x64.zip	125878822	0	application/zip
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-x64.zip.blockmap	131008	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-1.0.664-x86_64.AppImage	128491256	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-Setup-1.0.664.exe	107293710	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	ArchDiscForge-Setup-1.0.664.exe.blockmap	113435	0	application/octet-stream
v1.0.664	2026-06-02T06:05:29Z	latest-linux.yml	398	0	text/yaml
v1.0.664	2026-06-02T06:05:29Z	latest-mac.yml	841	0	text/yaml
v1.0.664	2026-06-02T06:05:29Z	latest.yml	361	0	text/yaml
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-arm64.dmg	122834304	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-arm64.dmg.blockmap	129540	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-arm64.zip	118927047	0	application/zip
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-arm64.zip.blockmap	124187	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-x64.dmg	129832248	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-x64.dmg.blockmap	137277	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-x64.zip	125877236	0	application/zip
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-x64.zip.blockmap	130746	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-1.0.665-x86_64.AppImage	128490980	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-Setup-1.0.665.exe	107294241	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	ArchDiscForge-Setup-1.0.665.exe.blockmap	113483	0	application/octet-stream
v1.0.665	2026-06-02T06:12:04Z	latest-linux.yml	398	0	text/yaml
v1.0.665	2026-06-02T06:12:04Z	latest-mac.yml	841	0	text/yaml
v1.0.665	2026-06-02T06:12:04Z	latest.yml	361	0	text/yaml
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-arm64.dmg	122836460	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-arm64.dmg.blockmap	129264	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-arm64.zip	118919838	0	application/zip
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-arm64.zip.blockmap	124145	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-x64.dmg	129829051	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-x64.dmg.blockmap	135442	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-x64.zip	125870019	0	application/zip
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-x64.zip.blockmap	130813	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-1.0.666-x86_64.AppImage	128491211	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-Setup-1.0.666.exe	107296059	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	ArchDiscForge-Setup-1.0.666.exe.blockmap	113684	0	application/octet-stream
v1.0.666	2026-06-02T06:15:27Z	latest-linux.yml	398	0	text/yaml
v1.0.666	2026-06-02T06:15:27Z	latest-mac.yml	841	0	text/yaml
v1.0.666	2026-06-02T06:15:27Z	latest.yml	361	0	text/yaml
v1.0.667	2026-06-02T06:20:25Z	ArchDiscForge-1.0.667-arm64.dmg	122833432	0	application/octet-stream
